date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:25:50	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/cake.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/cake.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:51	1848/1848	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22738-65d5f9fd-ae7ea142ca3ab8;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/calculator.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/calculator.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:52	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/calculator.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/calculator.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:53	2006/2006	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227d6-65d5f9fd-ac0e8e313255d516;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/calendar.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/calendar.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:54	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/calendar.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/calendar.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:55	2100/2100	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22834-65d5f9fd-9ca18d0818f2e8e7;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/certificate.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/certificate.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:56	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/certificate.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/certificate.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:57	1517/1517	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ed-65d5f9fd-951529523426488f;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/chat.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/chat.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:58	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/chat.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/chat.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:25:59	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/chat-2.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/chat-2.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:00	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/check.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/check.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:01	1027/1027	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22403-65d5f9fd-c70166f77fd4929b;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/check-2.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/check-2.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:02	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/check-2.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/check-2.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:03	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/check-list.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/check-list.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:04	1383/1383	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22567-65d5f9fd-9134e716e8e9f746;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/clipboard.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/clipboard.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:05	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/clipboard.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/clipboard.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:06	1611/1611	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264b-65d5f9fd-cf11234fb7d2a88f;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/clock.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/clock.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:07	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/clock.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/clock.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:09	1587/1587	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633-65d5f9fd-d3f0f9f575b2c212;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/clock-2.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/clock-2.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:09	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/clock-2.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/clock-2.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:10	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/clock-3.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/clock-3.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:11	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/cloud-computing.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/cloud-computing.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:12	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/cloud-computing-2.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/cloud-computing-2.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:13	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/cloud-computing-3.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/cloud-computing-3.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:14	1237/1237	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224d5-65d5f9fd-68f60ceb0eb49e54;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/coffee-cup.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/coffee-cup.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:15	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/coffee-cup.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/coffee-cup.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:16	1537/1537	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22601-65d5f9fd-1c3cc4955ee9703d;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/coin.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/coin.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:17	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/coin.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/coin.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:18	2068/2068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22814-65d5f9fd-1e9f1abe8d8c8a03;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/compass.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/compass.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:19	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/compass.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/compass.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:20	1201/1201	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b1-65d5f9fd-8c565a2404c1a3ce;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/computer.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/computer.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:21	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/computer.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/computer.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:22	1619/1619	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22653-65d5f9fd-4b6024d8b557d34;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/controller.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/controller.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:23	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/controller.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/controller.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:24	2110/2110	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2283e-65d5f9fd-3eeaed2937e9a556;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/controller-2.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/controller-2.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:25	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/controller-2.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/controller-2.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:26	2801/2801	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22af1-65d5f9fd-d278f376cf5fee30;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/crayons.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/crayons.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:27	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/crayons.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/crayons.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:28	1175/1175	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22497-65d5f9fd-b959747ebc4d2017;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/crop.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/crop.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:29	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/crop.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/crop.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:30	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/design.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/design.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:31	2378/2378	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2294a-65d5f9fd-c9691d6e09e0ea69;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/directions.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/directions.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:32	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/directions.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/directions.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:33	1370/1370	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2255a-65d5f9fd-336bb8f296ead609;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/discount-tag.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/discount-tag.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:34	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/discount-tag.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/discount-tag.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:35	655/655	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2228f-65d5f9fd-9de6323e3bb6b17a;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/download.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/download.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:36	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/download.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/download.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:37	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/earth.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/earth.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:38	2002/2002	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227d2-65d5f9fd-9d797edaa2e0bcaf;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/edit-text.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/edit-text.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:39	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/edit-text.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/edit-text.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:40	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/email.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/email.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:41	708/708	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222c4-65d5f9fd-70f185efd420077d;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/email-2.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/email-2.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:42	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/email-2.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/email-2.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:43	1455/1455	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225af-65d5f9fd-19285478dfcb8e43;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/email-3.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/email-3.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:44	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/email-3.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/email-3.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:45	3121/3121	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c31-65d5f9fd-919efca299970c42;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/exchange.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/exchange.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:46	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/exchange.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/exchange.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:47	2204/2204	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2289c-65d5f9fd-76921b218b40aca9;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/expand.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/expand.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:48	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/expand.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/expand.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:49	1688/1688	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22698-65d5f9fd-6e7acf01cb8bff0f;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/fax.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/fax.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:50	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/fax.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/fax.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:51	919/919	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22397-65d5f9fd-199987e1629b0999;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/files.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/files.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:52	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/files.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/files.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:53	1089/1089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22441-65d5f9fd-9a54668910ed7cb0;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/fullscreen.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/fullscreen.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:54	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/fullscreen.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/fullscreen.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:55	4942/4942	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22134e-65d5f9fd-7fece94f7684728;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/geolocalization.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/geolocalization.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:56	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/geolocalization.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/geolocalization.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:57	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/gift.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/gift.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:58	3337/3337	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d09-65d5f9fd-a85a0e2352cd940c;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/group-2.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/group-2.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:26:59	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/group-2.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/group-2.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:27:00	999/999	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223e7-65d5f9fd-954048b0a303cbb3;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/growth.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/growth.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:27:01	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/growth.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/growth.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:27:02	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/handshake.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/handshake.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:27:03	2512/2512	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229d0-65d5f9fd-b215e8a23bbfa717;br%22	https://sandbox.elemisthemes.com/assets/img/icons/lineal/headphone.svg	sandbox.elemisthemes.com/assets/img/icons/lineal/headphone.svg	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
21:27:04	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Oct%202023%2014:19:01%20GMT	https://sandbox.elemisthemes.com/docs/styleguide/%22./assets/img/icons/lineal/headphone.svg%22	sandbox.elemisthemes.com/docs/styleguide/_/assets/img/icons/lineal/headphone.svg_	(from https://sandbox.elemisthemes.com/docs/styleguide/icons-svg.html)
